1.365358829498291016e+00
7.451392412185668945e-01
3.417656123638153076e-01
1.064534634351730347e-01
2.114944532513618469e-02
6.237926892936229706e-03
3.626247867941856384e-03
2.527687931433320045e-03
3.237885423004627228e-03
1.422291854396462440e-03
1.561116892844438553e-03
5.202707252465188503e-04
3.085869830101728439e-04
2.617585123516619205e-04
1.795771822798997164e-04
1.540513942018151283e-03
2.924521686509251595e-04
5.923992721363902092e-04
7.694120868109166622e-04
1.913399202749133110e-03
6.915247649885714054e-04
7.490857387892901897e-05
8.219875162467360497e-04
1.713987585389986634e-04
2.428523148410022259e-04
1.870679552666842937e-04
2.327143447473645210e-03
1.284823811147361994e-04
2.299252664670348167e-03
1.363296614727005363e-04
1.504882820881903172e-04
9.121358743868768215e-05
1.543398975627496839e-04
5.683305789716541767e-05
3.269672160968184471e-04
5.357663030736148357e-04
2.682355116121470928e-04
1.068855926860123873e-04
5.934758228249847889e-04
1.097896136343479156e-03
1.025355304591357708e-03
7.838821620680391788e-04
1.835879404097795486e-03
3.097696229815483093e-03
1.234171260148286819e-02
9.715135209262371063e-03
2.873245393857359886e-03
1.620131311938166618e-03
4.757549031637609005e-04
1.324762590229511261e-03
4.015300364699214697e-04
1.353348954580724239e-03
3.968279343098402023e-03
2.233193255960941315e-03
8.117010816931724548e-03
1.548583852127194405e-03
4.391190013848245144e-04
2.441797405481338501e-03
5.486812908202409744e-03
2.250397577881813049e-02
8.321750909090042114e-03
4.975208267569541931e-02
8.034342527389526367e-02
2.081468468531966209e-03
4.881613329052925110e-02
3.802648186683654785e-01
8.072900772094726562e-01
1.560655355453491211e+00
2.500870227813720703e+00
4.350664138793945312e+00
1.289561629295349121e+00
1.338834762573242188e-01
1.854500733315944672e-02
9.574075788259506226e-02
3.524643927812576294e-02
6.510513368993997574e-03
1.659574219956994057e-03
7.506068795919418335e-03
8.909799158573150635e-03
1.255705393850803375e-02
2.822634018957614899e-02
1.655664108693599701e-02
5.375000089406967163e-02
4.427433013916015625e-02
3.055857494473457336e-02
5.439719185233116150e-02
1.306000202894210815e-01
1.225146353244781494e-01
5.874319076538085938e-01
1.048446670174598694e-01
2.364349514245986938e-01
4.334757626056671143e-01
6.816538572311401367e-01
6.266796588897705078e-02
1.618039980530738831e-02
1.389368437230587006e-02
3.341047838330268860e-02
1.636408083140850067e-02
9.579542279243469238e-02
3.926835656166076660e-01
7.071224451065063477e-01
3.350394368171691895e-01
1.831142753362655640e-01
4.596953988075256348e-01
4.265506565570831299e-02
1.619315706193447113e-02
3.251513093709945679e-02
1.525450199842453003e-01
6.467632949352264404e-02
2.287168521434068680e-03
4.214955866336822510e-02
1.075606420636177063e-02
4.862936586141586304e-02
6.633204966783523560e-02
3.214893117547035217e-02
2.144784927368164062e-01
2.557696104049682617e-01
1.437264829874038696e-01
2.971353292465209961e+00
3.938862681388854980e-01
